Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total
2013,Octubre,Guinea Bissau,0,2,0,2
2013,Octubre,Haití,3,37,0,40
2013,Octubre,Honduras,197,344,0,541
2013,Octubre,Hong Kong,0,1,0,1
2013,Octubre,Hungría,20,45,0,65
2013,Octubre,India,44,290,0,334
2013,Octubre,Indonesia,7,57,0,64
2013,Octubre,Iraq,0,9,0,9
2013,Octubre,Irán,3,26,0,29
2013,Octubre,República de Irlanda,63,141,0,204
2013,Octubre,Islandia,5,7,0,12
2013,Octubre,Isla de Man,9,12,0,21
2013,Octubre,Israel,70,499,0,569
2013,Octubre,Italia,507,1919,0,2426
2013,Octubre,Islas del Canal,1,2,0,3
2013,Octubre,Jamaica,15,43,0,58
2013,Octubre,Japón,126,486,0,612
2013,Octubre,Jordania,1,7,0,8
2013,Octubre,Kazajistán,0,1,0,1
2013,Octubre,Kenia,4,14,0,18
2013,Octubre,Kirguistán,2,1,0,3
2013,Octubre,Kuwait,0,10,0,10
2013,Octubre,República de Kosovo,1,0,0,1
2013,Octubre,Lesoto,0,4,0,4
2013,Octubre,Letonia,9,14,0,23
2013,Octubre,Lituania,7,9,0,16
2013,Octubre,Líbano,17,35,0,52
2013,Octubre,Liberia,0,1,0,1
2013,Octubre,Libia,0,1,0,1
2013,Octubre,Liechtenstein,1,3,0,4
2013,Octubre,Luxemburgo,5,17,0,22
2013,Octubre,Macedonia,2,1,0,3
2013,Octubre,Madagascar,2,2,0,4
2013,Octubre,Malasia,12,33,0,45
2013,Octubre,Malawi,2,5,0,7
2013,Octubre,Malí,0,3,0,3
2013,Octubre,Malta,2,8,0,10
2013,Octubre,Marruecos,4,8,0,12
2013,Octubre,Islas Marshall,0,1,0,1
2013,Octubre,Mauritania,0,2,0,2
2013,Octubre,México,2667,6017,0,8684
2013,Octubre,República de Moldavia,2,3,0,5
2013,Octubre,Mónaco,2,3,0,5
2013,Octubre,Mongolia,2,3,0,5
2013,Octubre,Montenegro,0,2,0,2
2013,Octubre,Mozambique,0,8,0,8
2013,Octubre,Myanmar,0,3,0,3
2013,Octubre,Namibia,2,6,0,8
2013,Octubre,Nepal,0,6,0,6
2013,Octubre,Nicaragua,104,149,0,253
2013,Octubre,Nigeria,2,14,0,16
2013,Octubre,Níger,0,3,0,3
2013,Octubre,Noruega,67,139,0,206
2013,Octubre,Nueva Caledonia/Territorio francés,0,1,0,1
2013,Octubre,Nueva Zelanda,44,97,0,141
2013,Octubre,Omán,0,3,0,3
2013,Octubre,Pakistán,0,13,0,13
2013,Octubre,Panamá,984,1756,0,2740
2013,Octubre,Paraguay,116,165,0,281
2013,Octubre,Perú,3861,4860,0,8721
2013,Octubre,Palestina,3,3,0,6
2013,Octubre,Polonia,86,122,0,208
2013,Octubre,Portugal,172,432,0,604
2013,Octubre,Puerto Rico/Territorio de Estados Unidos,0,2,0,2
2013,Octubre,Qatar,0,5,0,5
2013,Octubre,Reino Unido de Gran Bretaña e Irlanda del Norte,613,1532,0,2145
2013,Octubre,República CentroÁfricana,0,1,0,1
2013,Octubre,Federación de Rusia,186,256,0,442
2013,Octubre,República Dominicana,320,464,0,784
2013,Octubre,Rumania,51,101,0,152
2013,Octubre,Rwanda,0,3,0,3
2013,Octubre,Sahara Occidental/Desierto Sahara,0,1,0,1
2013,Octubre,San Cristóbal y Nevis,1,3,0,4
2013,Octubre,Samoa Occidental,1,0,0,1
2013,Octubre,San Marino,1,0,0,1
2013,Octubre,San  Vicente y las Granadinas,1,5,0,6
2013,Octubre,Santa Lucia,4,1,0,5
2013,Octubre,Santa Sede/Ciudad del Vaticano,0,2,0,2
2013,Octubre,Senegal,0,4,0,4
2013,Octubre,Serbia,6,16,0,22
2013,Octubre,Sierra Leona,0,2,0,2
2013,Octubre,Singapur,25,41,0,66
2013,Octubre,República Árabe Siria,0,3,0,3
2013,Octubre,Sri Lanka,3,5,0,8
2013,Octubre,Sudáfrica,32,87,0,119
2013,Octubre,Sudán,0,16,0,16
2013,Octubre,Suecia,140,270,0,410
2013,Octubre,Suiza,372,649,0,1021
2013,Octubre,Surinam,10,29,0,39
2013,Octubre,Suazilandia,1,1,0,2
2013,Octubre,Taiwán,47,84,0,131
2013,Octubre,Tailandia,8,8,0,16
2013,Octubre,Tíbet/Región Autónoma de China,1,0,0,1
2013,Octubre,Territorio Antártico Británico/Territorio Británico de Ultramar,0,2,0,2
2013,Octubre,Tanzania,3,4,0,7
2013,Octubre,Togo,0,1,0,1
2013,Octubre,Trinidad y Tobago,55,103,0,158
2013,Octubre,Túnez,0,2,0,2
2013,Octubre,Turkmenistán,0,3,0,3
2013,Octubre,Turquía,41,108,0,149
2013,Octubre,Ucrania,25,28,0,53
2013,Octubre,Uganda,3,9,0,12
2013,Octubre,Uruguay,291,481,0,772
2013,Octubre,Uzbekistán,1,0,0,1
2013,Octubre,Venezuela,9845,12456,0,22301
2013,Octubre,Vietnam,3,8,0,11
2013,Octubre,República Árabe de Yemen,0,1,0,1
2013,Octubre,Zambia,3,3,0,6
2013,Octubre,Zimbabue,3,5,0,8
2013,Octubre,Islas Turcas y Caicos/Territorio Británico de Ultramar,1,2,0,3
2013,Octubre,Desconocido,46,70,0,116
2013,Noviembre,Afganistán,0,1,0,1
2013,Noviembre,Albania,0,3,0,3
2013,Noviembre,Alemania,1381,2467,0,3848
2013,Noviembre,Andorra,0,8,0,8
2013,Noviembre,Angola,3,1,0,4
2013,Noviembre,Antigua y Barbuda,1,4,0,5
2013,Noviembre,Países Bajos,832,1576,0,2408
2013,Noviembre,Arabia Saudita,0,6,0,6
2013,Noviembre,Argelia,1,4,0,5
2013,Noviembre,Argentina,4520,6416,0,10936
2013,Noviembre,República de Armenia,1,1,0,2
2013,Noviembre,Aruba,0,1,0,1
2013,Noviembre,Australia,412,611,0,1023
2013,Noviembre,Austria,131,256,0,387
2013,Noviembre,Azerbaiyán,0,2,0,2
2013,Noviembre,Bahamas,8,14,0,22
2013,Noviembre,Bahréin,1,1,0,2
2013,Noviembre,Bangladesh,0,1,0,1
2013,Noviembre,Barbados,5,7,0,12
2013,Noviembre,República de Belarús,2,0,0,2
2013,Noviembre,Bélgica,152,416,0,568
2013,Noviembre,Belice,6,19,0,25
2013,Noviembre,Bermudas/Territorio Británico de Ultramar,0,4,0,4
2013,Noviembre,Bolivia,561,805,0,1366
2013,Noviembre,Bosnia y Herzegovina,2,0,0,2
2013,Noviembre,Brasil,3676,5396,0,9072
2013,Noviembre,Bulgaria,15,17,0,32
2013,Noviembre,Burkina Faso,0,2,0,2
2013,Noviembre,Burundi,1,0,0,1
2013,Noviembre,Bután,0,1,0,1
2013,Noviembre,Islas Caimán/Territorio Británico de Ultramar,3,1,0,4
2013,Noviembre,Camboya,0,2,0,2
2013,Noviembre,Antártida,0,1,0,1
2013,Noviembre,Camerún,1,1,0,2
2013,Noviembre,Canadá,1029,2039,0,3068
2013,Noviembre,España,2699,7115,0,9814
2013,Noviembre,República Democrática del Congo,2,1,0,3
2013,Noviembre,República de Corea,175,508,0,683
2013,Noviembre,Costa de Marfil,0,7,0,7
2013,Noviembre,Costa Rica,732,1247,0,1979
2013,Noviembre,Croacia,1,46,0,47
2013,Noviembre,Cuba,130,265,0,395
2013,Noviembre,Curazao,0,1,0,1
2013,Noviembre,República Checa,58,81,0,139
2013,Noviembre,Chile,2684,4158,0,6842
2013,Noviembre,China,207,530,0,737
2013,Noviembre,Chipre,2,4,0,6
2013,Noviembre,Dinamarca,55,140,0,195
2013,Noviembre,Dominica,1,4,0,5
2013,Noviembre,Ecuador,3812,6025,0,9837
2013,Noviembre,Egipto,2,8,0,10
2013,Noviembre,El Salvador,699,1022,0,1721
2013,Noviembre,Emiratos Árabes,0,2,0,2
2013,Noviembre,Eslovaquia,16,33,0,49
2013,Noviembre,Eslovenia,19,39,0,58
2013,Noviembre,Estados Unidos de América,8654,17572,0,26226
2013,Noviembre,Estonia,6,7,0,13
2013,Noviembre,Etiopia,0,3,0,3
2013,Noviembre,Islas Fiji,0,1,0,1
2013,Noviembre,Filipinas,29,180,0,209
2013,Noviembre,Finlandia,59,77,0,136
2013,Noviembre,Francia,969,2079,0,3048
2013,Noviembre,Georgia,1,1,0,2
2013,Noviembre,Ghana,1,7,0,8
2013,Noviembre,Granada,0,1,0,1
2013,Noviembre,Grecia,14,75,0,89
2013,Noviembre,Guatemala,491,921,0,1412
2013,Noviembre,Guyana,6,16,0,22
2013,Noviembre,Guinea,0,1,0,1
2013,Noviembre,Guinea Bissau,0,1,0,1
2013,Noviembre,Haití,11,36,0,47
2013,Noviembre,Honduras,171,309,0,480
2013,Noviembre,Hong Kong,0,1,0,1
2013,Noviembre,Hungría,30,56,0,86
2013,Noviembre,India,39,298,0,337
2013,Noviembre,Indonesia,12,31,0,43
2013,Noviembre,Iraq,1,3,0,4
2013,Noviembre,Irán,6,17,0,23
2013,Noviembre,República de Irlanda,88,176,0,264
2013,Noviembre,Islandia,7,5,0,12
2013,Noviembre,Israel,67,429,0,496
2013,Noviembre,Italia,571,2219,0,2790
2013,Noviembre,Jamaica,17,42,0,59
2013,Noviembre,Japón,126,572,0,698
2013,Noviembre,Jordania,1,7,0,8
2013,Noviembre,Kazajistán,3,6,0,9
2013,Noviembre,Kenia,2,10,0,12
2013,Noviembre,Kirguistán,1,1,0,2
2013,Noviembre,Kuwait,0,2,0,2
2013,Noviembre,Letonia,17,17,0,34
2013,Noviembre,Lituania,27,12,0,39
2013,Noviembre,Líbano,16,35,0,51
2013,Noviembre,Liechtenstein,0,3,0,3
2013,Noviembre,Luxemburgo,7,6,0,13
2013,Noviembre,Madagascar,0,1,0,1
2013,Noviembre,Malasia,18,22,0,40
2013,Noviembre,Malta,1,6,0,7
2013,Noviembre,Marruecos,4,14,0,18
2013,Noviembre,Mauricio,1,1,0,2
2013,Noviembre,Mauritania,0,2,0,2
2013,Noviembre,México,3655,7050,0,10705
2013,Noviembre,República de Moldavia,4,1,0,5
2013,Noviembre,Mónaco,3,1,0,4
2013,Noviembre,Mongolia,0,1,0,1
2013,Noviembre,Mozambique,0,2,0,2
2013,Noviembre,Myanmar,0,1,0,1
2013,Noviembre,Namibia,0,1,0,1
2013,Noviembre,Nepal,0,2,0,2
2013,Noviembre,Nicaragua,103,137,0,240
2013,Noviembre,Nigeria,4,10,0,14
2013,Noviembre,Noruega,64,171,0,235
2013,Noviembre,Nueva Zelanda,64,120,0,184
2013,Noviembre,Pakistán,2,19,0,21
2013,Noviembre,Panamá,1276,1909,0,3185
2013,Noviembre,Paraguay,147,196,0,343
2013,Noviembre,Perú,3210,4807,0,8017
2013,Noviembre,Palestina,0,1,0,1
2013,Noviembre,Polonia,106,160,0,266
2013,Noviembre,Portugal,143,445,0,588
2013,Noviembre,Puerto Rico/Territorio de Estados Unidos,1,0,0,1
2013,Noviembre,Qatar,0,1,0,1
2013,Noviembre,Reino Unido de Gran Bretaña e Irlanda del Norte,738,1650,0,2388
2013,Noviembre,República CentroÁfricana,0,1,0,1
2013,Noviembre,Federación de Rusia,206,292,0,498
2013,Noviembre,República Dominicana,326,650,0,976
2013,Noviembre,República Democrática Popular de Corea,0,1,0,1
2013,Noviembre,Rumania,39,79,0,118
2013,Noviembre,San Cristóbal y Nevis,1,0,0,1
2013,Noviembre,Samoa Occidental,1,0,0,1
2013,Noviembre,San Marino,0,1,0,1
2013,Noviembre,San  Vicente y las Granadinas,1,2,0,3
2013,Noviembre,Santa Lucia,4,2,0,6
2013,Noviembre,Senegal,0,2,0,2
2013,Noviembre,Serbia,3,13,0,16
2013,Noviembre,Singapur,13,16,0,29
2013,Noviembre,República Árabe Siria,0,1,0,1
2013,Noviembre,Sri Lanka,0,1,0,1
2013,Noviembre,Sudáfrica,59,140,0,199
2013,Noviembre,Sudán,0,1,0,1
2013,Noviembre,Suecia,201,335,0,536
2013,Noviembre,Suiza,356,646,0,1002
2013,Noviembre,Surinam,22,33,0,55
2013,Noviembre,Taiwán,51,103,0,154
2013,Noviembre,Tailandia,11,7,0,18
2013,Noviembre,Tanzania,0,1,0,1
2013,Noviembre,Togo,0,1,0,1
2013,Noviembre,Trinidad y Tobago,25,73,0,98
2013,Noviembre,Túnez,1,3,0,4
2013,Noviembre,Turquía,28,148,0,176
2013,Noviembre,Ucrania,19,57,0,76
2013,Noviembre,Uganda,0,2,0,2
2013,Noviembre,Uruguay,357,514,0,871
2013,Noviembre,Venezuela,9981,12858,0,22839
2013,Noviembre,Vietnam,3,4,0,7
2013,Noviembre,República Árabe de Yemen,0,1,0,1
2013,Noviembre,Zimbabue,1,2,0,3
2013,Noviembre,Desconocido,48,83,0,131
2013,Diciembre,Albania,0,5,0,5
2013,Diciembre,Alemania,1587,2528,0,4115
2013,Diciembre,Andorra,0,4,0,4
2013,Diciembre,Angola,1,0,0,1
2013,Diciembre,Antigua y Barbuda,0,7,0,7
2013,Diciembre,Países Bajos,1044,1913,0,2957
2013,Diciembre,Arabia Saudita,2,26,0,28
2013,Diciembre,Argelia,3,4,0,7
2013,Diciembre,Argentina,3726,4925,0,8651
2013,Diciembre,República de Armenia,0,1,0,1
2013,Diciembre,Australia,496,875,0,1371
2013,Diciembre,Austria,139,284,0,423
2013,Diciembre,Azerbaiyán,3,0,0,3
2013,Diciembre,Bahamas,0,5,0,5
2013,Diciembre,Bahréin,3,1,0,4
2013,Diciembre,Bangladesh,0,3,0,3
2013,Diciembre,Barbados,13,6,0,19
2013,Diciembre,República de Belarús,3,2,0,5
2013,Diciembre,Bélgica,169,456,0,625
2013,Diciembre,Belice,11,15,0,26
2013,Diciembre,Benín,3,1,0,4
2013,Diciembre,Bermudas/Territorio Británico de Ultramar,0,2,0,2
2013,Diciembre,Bolivia,616,581,0,1197
2013,Diciembre,Bosnia y Herzegovina,0,1,0,1
2013,Diciembre,Brasil,3902,4737,0,8639
2013,Diciembre,Bulgaria,17,21,0,38
2013,Diciembre,Burkina Faso,0,1,0,1
2013,Diciembre,Burundi,0,1,0,1
2013,Diciembre,Cabo Verde,0,1,0,1
2013,Diciembre,Islas Caimán/Territorio Británico de Ultramar,4,10,0,14
2013,Diciembre,Camboya,0,1,0,1
2013,Diciembre,Camerún,0,1,0,1
2013,Diciembre,Canadá,2338,3433,0,5771
2013,Diciembre,España,2862,6117,0,8979
2013,Diciembre,República Democrática del Congo,4,5,0,9
2013,Diciembre,República de Corea,189,358,0,547
2013,Diciembre,Costa de Marfil,1,0,0,1
2013,Diciembre,Costa Rica,1325,1631,0,2956
2013,Diciembre,Croacia,8,38,0,46
2013,Diciembre,Cuba,137,282,0,419
2013,Diciembre,Curazao,3,4,0,7
2013,Diciembre,República Checa,43,55,0,98
2013,Diciembre,Chile,1971,3160,0,5131
2013,Diciembre,China,147,409,0,556
2013,Diciembre,Chipre,1,11,0,12
2013,Diciembre,Dinamarca,102,189,0,291
2013,Diciembre,Dominica,0,3,0,3
2013,Diciembre,Ecuador,4850,6894,0,11744
2013,Diciembre,Egipto,2,13,0,15
2013,Diciembre,El Salvador,532,789,0,1321
2013,Diciembre,Emiratos Árabes,4,5,0,9
2013,Diciembre,Eslovaquia,12,14,0,26
2013,Diciembre,Eslovenia,21,36,0,57
2013,Diciembre,Estados Unidos de América,15204,25484,0,40688
2013,Diciembre,Estonia,7,12,0,19
2013,Diciembre,Filipinas,25,161,0,186
2013,Diciembre,Finlandia,75,114,0,189
2013,Diciembre,Francia,1523,2691,0,4214
2013,Diciembre,Gabón,0,1,0,1
2013,Diciembre,Georgia,2,2,0,4
2013,Diciembre,Ghana,2,0,0,2
2013,Diciembre,Granada,0,4,0,4
2013,Diciembre,Grecia,38,84,0,122
2013,Diciembre,Guatemala,439,780,0,1219
2013,Diciembre,Guyana,13,19,0,32
2013,Diciembre,Guinea Ecuatorial,0,2,0,2
2013,Diciembre,Haití,17,38,0,55
2013,Diciembre,Honduras,230,298,0,528
2013,Diciembre,Hungría,34,40,0,74
2013,Diciembre,India,63,253,0,316
2013,Diciembre,Indonesia,13,38,0,51
2013,Diciembre,Iraq,0,2,0,2
2013,Diciembre,Irán,1,16,0,17
2013,Diciembre,República de Irlanda,87,174,0,261
2013,Diciembre,Islandia,12,17,0,29
2013,Diciembre,Israel,71,438,0,509
2013,Diciembre,Italia,706,2129,0,2835
2013,Diciembre,Jamaica,11,24,0,35
2013,Diciembre,Japón,178,451,0,629
2013,Diciembre,Jordania,2,6,0,8
2013,Diciembre,Kazajistán,4,1,0,5
2013,Diciembre,Kenia,8,13,0,21
2013,Diciembre,Kirguistán,0,1,0,1
2013,Diciembre,Kuwait,2,15,0,17
2013,Diciembre,República de Kosovo,2,1,0,3
2013,Diciembre,República Democrática Popular  Lao,1,0,0,1
2013,Diciembre,Letonia,7,5,0,12
2013,Diciembre,Lituania,22,22,0,44
2013,Diciembre,Líbano,15,27,0,42
2013,Diciembre,Liberia,1,2,0,3
2013,Diciembre,Libia,0,2,0,2
2013,Diciembre,Liechtenstein,1,6,0,7
2013,Diciembre,Luxemburgo,5,9,0,14
2013,Diciembre,Macedonia,0,2,0,2
2013,Diciembre,Malasia,22,29,0,51
2013,Diciembre,Malta,4,6,0,10
2013,Diciembre,Marruecos,9,9,0,18
2013,Diciembre,Mauricio,0,2,0,2
2013,Diciembre,Mauritania,0,4,0,4
2013,Diciembre,México,3321,5897,0,9218
2013,Diciembre,República de Moldavia,2,0,0,2
2013,Diciembre,Mónaco,3,2,0,5
2013,Diciembre,Mongolia,0,1,0,1
2013,Diciembre,Montenegro,2,5,0,7
2013,Diciembre,Mozambique,3,1,0,4
2013,Diciembre,Myanmar,0,53,0,53
2013,Diciembre,Nepal,0,4,0,4
2013,Diciembre,Nicaragua,62,104,0,166
2013,Diciembre,Nigeria,4,11,0,15
2013,Diciembre,Noruega,186,264,0,450
2013,Diciembre,Nueva Zelanda,75,125,0,200
2013,Diciembre,Pakistán,2,11,0,13
2013,Diciembre,Panamá,1311,2071,0,3382
2013,Diciembre,Paraguay,122,107,0,229
2013,Diciembre,Perú,3003,4232,0,7235
2013,Diciembre,Palestina,0,1,0,1
2013,Diciembre,Polonia,88,168,0,256
2013,Diciembre,Portugal,126,402,0,528
2013,Diciembre,Puerto Rico/Territorio de Estados Unidos,2,1,0,3
2013,Diciembre,Qatar,0,4,0,4
2013,Diciembre,Reino Unido de Gran Bretaña e Irlanda del Norte,948,2043,0,2991
2013,Diciembre,República CentroÁfricana,0,1,0,1
2013,Diciembre,Federación de Rusia,167,216,0,383
2013,Diciembre,República Dominicana,323,482,0,805
2013,Diciembre,Rumania,57,96,0,153
2013,Diciembre,Rwanda,0,1,0,1
2013,Diciembre,San Cristóbal y Nevis,1,1,0,2
2013,Diciembre,Santa Lucia,3,8,0,11
2013,Diciembre,Santa Sede/Ciudad del Vaticano,0,1,0,1
2013,Diciembre,Senegal,0,2,0,2
2013,Diciembre,Serbia,11,5,0,16
2013,Diciembre,Singapur,15,32,0,47
2013,Diciembre,República Árabe Siria,1,3,0,4
2013,Diciembre,Somalia,1,0,0,1
2013,Diciembre,Sri Lanka,1,5,0,6
2013,Diciembre,Sudáfrica,42,59,0,101
2013,Diciembre,Sudán,0,2,0,2
2013,Diciembre,Suecia,389,610,0,999
2013,Diciembre,Suiza,522,960,0,1482
2013,Diciembre,Surinam,43,43,0,86
2013,Diciembre,Taiwán,51,62,0,113
2013,Diciembre,Tailandia,7,5,0,12
2013,Diciembre,Tanzania,3,0,0,3
2013,Diciembre,Tonga,0,5,0,5
2013,Diciembre,Trinidad y Tobago,33,82,0,115
2013,Diciembre,Túnez,0,2,0,2
2013,Diciembre,Turkmenistán,1,0,0,1
2013,Diciembre,Turquía,24,79,0,103
2013,Diciembre,Tuvalu,0,4,0,4
2013,Diciembre,Ucrania,21,46,0,67
2013,Diciembre,Uganda,4,8,0,12
2013,Diciembre,Uruguay,222,383,0,605
2013,Diciembre,Uzbekistán,1,1,0,2
2013,Diciembre,Venezuela,14365,17166,0,31531
2013,Diciembre,Vietnam,2,1,0,3
2013,Diciembre,República Árabe de Yemen,0,1,0,1
2013,Diciembre,Zambia,0,2,0,2
2013,Diciembre,Zimbabue,1,1,0,2
2013,Diciembre,Anguila/Territorio Británico de Ultramar,0,1,0,1
2013,Diciembre,Desconocido,31,87,0,118
2014,Enero,Albania,2,4,0,6
2014,Enero,Alemania,1671,2469,0,4140
2014,Enero,Andorra,1,8,0,9
2014,Enero,Angola,0,1,0,1
2014,Enero,Antigua y Barbuda,0,2,0,2
2014,Enero,Países Bajos,942,1601,0,2543
2014,Enero,Arabia Saudita,0,7,0,7
2014,Enero,Argelia,1,6,0,7
2014,Enero,Argentina,7105,7129,0,14234
2014,Enero,República de Armenia,2,0,0,2
2014,Enero,Aruba,0,1,0,1
2014,Enero,Australia,381,624,0,1005
2014,Enero,Austria,152,285,0,437
2014,Enero,Bahamas,5,10,0,15
2014,Enero,Bahréin,0,1,0,1
2014,Enero,Bangladesh,0,4,0,4
2014,Enero,Barbados,12,5,0,17
2014,Enero,República de Belarús,5,2,0,7
2014,Enero,Bélgica,199,419,0,618
2014,Enero,Belice,3,3,0,6
2014,Enero,Benín,1,0,0,1
2014,Enero,Bermudas/Territorio Británico de Ultramar,0,1,0,1
2014,Enero,Bolivia,651,778,0,1429
2014,Enero,Bosnia y Herzegovina,1,1,0,2
2014,Enero,Brasil,4639,5423,0,10062
2014,Enero,Bulgaria,20,13,0,33
2014,Enero,Burkina Faso,1,0,0,1
2014,Enero,Burundi,0,7,0,7
2014,Enero,Cabo Verde,0,1,0,1
2014,Enero,Islas Caimán/Territorio Británico de Ultramar,3,1,0,4
2014,Enero,Canadá,2372,3208,0,5580
2014,Enero,Chad,0,1,0,1
2014,Enero,España,2690,6398,0,9088
2014,Enero,República Democrática del Congo,4,11,0,15
2014,Enero,República de Corea,246,426,0,672
2014,Enero,Costa de Marfil,0,2,0,2
2014,Enero,Costa Rica,1308,1406,0,2714
2014,Enero,Croacia,10,48,0,58
2014,Enero,Cuba,157,267,0,424
2014,Enero,República Checa,40,86,0,126
2014,Enero,Chile,3423,3972,0,7395
2014,Enero,China,148,292,0,440
2014,Enero,Chipre,2,5,0,7
2014,Enero,Dinamarca,101,182,0,283
2014,Enero,Dominica,2,4,0,6
2014,Enero,Ecuador,3356,5351,0,8707
2014,Enero,Egipto,4,13,0,17
2014,Enero,El Salvador,548,834,0,1382
2014,Enero,Emiratos Árabes,0,1,0,1
2014,Enero,Eslovaquia,15,34,0,49
2014,Enero,Eslovenia,27,30,0,57
2014,Enero,Estados Unidos de América,8359,16436,0,24795
2014,Enero,Estonia,10,10,0,20
2014,Enero,Etiopia,0,1,0,1
2014,Enero,Filipinas,26,125,0,151
2014,Enero,Finlandia,68,101,0,169
2014,Enero,Francia,1641,2517,0,4158
2014,Enero,Georgia,3,1,0,4
2014,Enero,Ghana,1,2,0,3
2014,Enero,Granada,0,1,0,1
2014,Enero,Grecia,22,91,0,113
2014,Enero,Guatemala,320,663,0,983
2014,Enero,Guyana,7,14,0,21
2014,Enero,Guinea Ecuatorial,1,0,0,1
2014,Enero,Haití,16,19,0,35
2014,Enero,Honduras,172,285,0,457
2014,Enero,Hong Kong,0,1,0,1
2014,Enero,Hungría,30,50,0,80
2014,Enero,India,62,300,0,362
2014,Enero,Indonesia,5,20,0,25
2014,Enero,Irán,4,8,0,12
2014,Enero,República de Irlanda,76,191,0,267
2014,Enero,Islandia,10,10,0,20
2014,Enero,Israel,80,493,0,573
2014,Enero,Italia,754,2334,0,3088
2014,Enero,Jamaica,18,31,0,49
2014,Enero,Islas Salomón,1,0,0,1
2014,Enero,Japón,155,477,0,632
2014,Enero,Jordania,0,4,0,4
2014,Enero,Kazajistán,0,2,0,2
2014,Enero,Kenia,1,2,0,3
2014,Enero,Kuwait,0,2,0,2
2014,Enero,República de Kosovo,1,1,0,2
2014,Enero,Letonia,12,30,0,42
2014,Enero,Lituania,15,11,0,26
2014,Enero,Líbano,12,24,0,36
2014,Enero,Liechtenstein,1,1,0,2
2014,Enero,Luxemburgo,3,13,0,16
2014,Enero,Macedonia,2,0,0,2
2014,Enero,Madagascar,3,1,0,4
2014,Enero,Malasia,9,11,0,20
2014,Enero,Malí,0,1,0,1
2014,Enero,Malta,5,10,0,15
2014,Enero,Marruecos,4,15,0,19
2014,Enero,Mauricio,0,1,0,1
2014,Enero,México,2715,5442,0,8157
2014,Enero,República de Moldavia,4,3,0,7
2014,Enero,Mónaco,1,1,0,2
2014,Enero,Mongolia,1,0,0,1
2014,Enero,Montenegro,1,4,0,5
2014,Enero,Nepal,0,1,0,1
2014,Enero,Nicaragua,95,122,0,217
2014,Enero,Nigeria,0,8,0,8
2014,Enero,Noruega,124,206,0,330
2014,Enero,Nueva Zelanda,62,87,0,149
2014,Enero,Pakistán,3,21,0,24
2014,Enero,Panamá,1157,1611,0,2768
2014,Enero,Paraguay,142,151,0,293
2014,Enero,Perú,3769,4807,0,8576
2014,Enero,Palestina,1,5,0,6
2014,Enero,Polonia,159,192,0,351
2014,Enero,Portugal,182,481,0,663
2014,Enero,Qatar,0,2,0,2
2014,Enero,Reino Unido de Gran Bretaña e Irlanda del Norte,814,1819,0,2633
2014,Enero,República CentroÁfricana,5,0,0,5
2014,Enero,Federación de Rusia,400,497,0,897
2014,Enero,República Dominicana,280,570,0,850
2014,Enero,República Democrática Popular de Corea,0,1,0,1
2014,Enero,Rumania,58,82,0,140
2014,Enero,Rwanda,1,1,0,2
2014,Enero,San Cristóbal y Nevis,1,2,0,3
2014,Enero,Samoa Estadounidense/Territorio no incorporado de Estados Unidos,0,1,0,1
2014,Enero,San Marino,0,1,0,1
2014,Enero,San  Vicente y las Granadinas,1,2,0,3
2014,Enero,Santa Lucia,1,1,0,2
2014,Enero,Santa Sede/Ciudad del Vaticano,0,2,0,2
2014,Enero,Senegal,1,0,0,1
2014,Enero,Serbia,10,11,0,21
2014,Enero,Singapur,11,22,0,33
2014,Enero,República Árabe Siria,1,3,0,4
2014,Enero,Somalia,1,1,0,2
2014,Enero,Sri Lanka,1,3,0,4
2014,Enero,Sudáfrica,31,66,0,97
2014,Enero,Suecia,279,446,0,725
2014,Enero,Suiza,413,729,0,1142
2014,Enero,Surinam,29,29,0,58
2014,Enero,Taiwán,38,58,0,96
2014,Enero,Tailandia,1,3,0,4
2014,Enero,Tanzania,3,3,0,6
2014,Enero,Togo,0,3,0,3
2014,Enero,Trinidad y Tobago,24,58,0,82
2014,Enero,Túnez,1,1,0,2
2014,Enero,Turquía,42,134,0,176
2014,Enero,Ucrania,33,40,0,73
2014,Enero,Uganda,1,0,0,1
2014,Enero,Uruguay,262,413,0,675
2014,Enero,Uzbekistán,1,0,0,1
2014,Enero,Venezuela,11261,13401,0,24662
2014,Enero,Vietnam,2,2,0,4
2014,Enero,Zambia,0,1,0,1
2014,Enero,Zimbabue,3,1,0,4
2014,Enero,Desconocido,36,50,0,86
2014,Febrero,Afganistán,0,2,0,2
2014,Febrero,Albania,1,7,0,8
2014,Febrero,Alemania,1784,2712,0,4496
2014,Febrero,Andorra,8,9,0,17
2014,Febrero,Antigua y Barbuda,1,2,0,3
2014,Febrero,Países Bajos,979,1572,0,2551
2014,Febrero,Arabia Saudita,1,1,0,2
2014,Febrero,Argelia,2,3,0,5
2014,Febrero,Argentina,5134,6170,0,11304
2014,Febrero,República de Armenia,0,1,0,1
2014,Febrero,Aruba,0,1,0,1
2014,Febrero,Australia,273,571,0,844
2014,Febrero,Austria,175,296,0,471
2014,Febrero,Azerbaiyán,1,0,0,1
2014,Febrero,Bahamas,3,12,0,15
2014,Febrero,Bahréin,0,1,0,1
2014,Febrero,Bangladesh,1,5,0,6
2014,Febrero,Barbados,4,7,0,11
2014,Febrero,República de Belarús,9,20,0,29
